id,registration,first_seen,last_seen,times_seen,reason
2319,N808NW,2025-05-29 11:28,2025-05-29 11:28,1,
2318,F-HEPD,2025-05-29 11:06,2025-05-29 11:06,1,
2321,G-UZHW,2025-05-29 11:00,2025-05-29 11:00,1,
2316,TC-JNS,2025-05-29 10:59,2025-05-29 10:59,1,
2315,EI-HXF,2025-05-29 10:51,2025-05-29 10:51,1,
2317,SX-NES,2025-05-29 10:39,2025-05-29 10:39,1,
2314,4K-AZ04,2025-05-29 10:25,2025-05-29 10:25,1,
2309,D-AGWP,2025-05-29 09:37,2025-05-29 09:37,1,
2307,D-AIJI,2025-05-29 09:31,2025-05-29 09:31,1,
2310,SP-RKO,2025-05-29 09:27,2025-05-29 09:27,1,
2308,C-FIVW,2025-05-29 09:23,2025-05-29 09:23,1,
2313,SP-RKO,2025-05-29 09:21,2025-05-29 09:21,1,
2311,G-EZUT,2025-05-29 09:18,2025-05-29 09:18,1,
2306,PT-MUB,2025-05-29 09:09,2025-05-29 09:09,1,
2304,EI-SIJ,2025-05-29 09:07,2025-05-29 09:07,1,
2303,9V-SJA,2025-05-29 09:05,2025-05-29 09:05,1,
2300,EI-EFF,2025-05-29 09:01,2025-05-29 09:01,1,
2305,SE-RTE,2025-05-29 09:01,2025-05-29 09:01,1,
2301,F-HBLC,2025-05-29 09:00,2025-05-29 09:00,1,
2312,F-HBLC,2025-05-29 08:57,2025-05-29 08:57,1,
2302,OE-LBZ,2025-05-29 08:47,2025-05-29 08:47,1,
2299,9H-QAM,2025-05-29 08:43,2025-05-29 08:43,1,
2297,PH-EZO,2025-05-29 08:30,2025-05-29 08:30,1,
2298,A6-EWB,2025-05-29 08:27,2025-05-29 08:27,1,
2296,N800AN,2025-05-29 08:20,2025-05-29 08:20,1,
2295,PH-HXB,2025-05-29 07:55,2025-05-29 07:55,1,
2294,C-GHKW,2025-05-29 07:48,2025-05-29 07:48,1,
2293,B-1081,2025-05-29 07:44,2025-05-29 07:44,1,
2292,B-32F0,2025-05-29 07:20,2025-05-29 07:20,1,
2291,A6-BMC,2025-05-29 07:09,2025-05-29 07:09,1,
2289,9H-QAO,2025-05-29 06:55,2025-05-29 06:55,1,
2290,N420DX,2025-05-29 06:50,2025-05-29 06:50,1,
2288,EI-EGC,2025-05-29 00:17,2025-05-29 00:17,1,
2287,G-UZHK,2025-05-28 23:25,2025-05-28 23:25,1,
2284,G-EUYH,2025-05-28 22:51,2025-05-28 22:51,1,
2283,EI-DYX,2025-05-28 22:39,2025-05-28 22:39,1,
2285,TC-JZH,2025-05-28 22:33,2025-05-28 22:33,1,
2286,G-UZHK,2025-05-28 22:26,2025-05-28 22:26,1,
2282,OE-ICK,2025-05-28 21:58,2025-05-28 21:58,1,
2279,HA-LGO,2025-05-28 21:35,2025-05-28 21:35,1,
2280,SP-RNB,2025-05-28 21:28,2025-05-28 21:28,1,
2278,OE-ICK,2025-05-28 20:59,2025-05-28 20:59,1,
2281,G-EZGE,2025-05-28 20:40,2025-05-28 20:40,1,
2275,PH-HZN,2025-05-28 20:31,2025-05-28 20:31,1,
2277,OE-LBA,2025-05-28 20:18,2025-05-28 20:18,1,
2276,F-HPNF,2025-05-28 20:16,2025-05-28 20:16,1,
2273,7T-VKE,2025-05-28 20:06,2025-05-28 20:06,1,
2274,HA-LXD,2025-05-28 20:02,2025-05-28 20:02,1,
2272,CN-ROP,2025-05-28 19:55,2025-05-28 19:55,1,
2270,G-EZFT,2025-05-28 19:15,2025-05-28 19:15,1,
2268,EI-DHH,2025-05-28 19:07,2025-05-28 19:07,1,
2271,OE-LQJ,2025-05-28 18:48,2025-05-28 18:48,1,
2266,EC-NUO,2025-05-28 18:30,2025-05-28 18:30,1,
2267,EI-ENV,2025-05-28 18:23,2025-05-28 18:23,1,
2264,9H-VUO,2025-05-28 18:14,2025-05-28 18:14,1,
2265,EI-SCD,2025-05-28 18:13,2025-05-28 18:13,1,
2269,OE-LQJ,2025-05-28 17:49,2025-05-28 17:49,1,
2262,G-EZFR,2025-05-28 17:24,2025-05-28 17:24,1,
2263,OE-INM,2025-05-28 16:50,2025-05-28 16:50,1,
2261,EI-DHA,2025-05-28 16:42,2025-05-28 16:42,1,
2259,EI-ENG,2025-05-28 16:02,2025-05-28 16:02,1,
2260,D-AIDL,2025-05-28 15:59,2025-05-28 15:59,1,
2258,OE-INM,2025-05-28 15:51,2025-05-28 15:51,1,
2254,SU-GEM,2025-05-28 15:15,2025-05-28 15:15,1,
2252,HA-LYL,2025-05-28 15:10,2025-05-28 15:10,1,
2251,TC-RDS,2025-05-28 15:10,2025-05-28 15:10,1,
2256,G-EUPP,2025-05-28 15:05,2025-05-28 15:05,1,
2257,9H-EUQ,2025-05-28 14:50,2025-05-28 14:50,1,
2255,9H-EUQ,2025-05-28 14:40,2025-05-28 14:40,1,
2249,A7-BHP,2025-05-28 14:11,2025-05-28 14:11,1,
2250,TF-ICU,2025-05-28 14:11,2025-05-28 14:11,1,
2253,9H-EUQ,2025-05-28 14:01,2025-05-28 14:01,1,
2248,G-EUPP,2025-05-28 14:00,2025-05-28 14:00,1,
2247,9H-EUQ,2025-05-28 13:55,2025-05-28 13:55,1,
2246,YL-ABU,2025-05-28 13:36,2025-05-28 13:36,1,
2245,A6-EOW,2025-05-28 13:25,2025-05-28 13:25,1,
2244,G-EZGN,2025-05-28 12:52,2025-05-28 12:52,1,
2243,9H-QDB,2025-05-28 12:50,2025-05-28 12:50,1,
2242,CN-ROH,2025-05-28 12:33,2025-05-28 12:33,1,
2240,C-GMKS,2025-05-28 12:24,2025-05-28 12:24,1,
2241,SP-LVP,2025-05-28 12:21,2025-05-28 12:21,1,
2239,9H-QCS,2025-05-28 12:16,2025-05-28 12:16,1,
2238,EI-DCL,2025-05-28 11:50,2025-05-28 11:50,1,
2234,D-AISL,2025-05-28 11:11,2025-05-28 11:11,1,
2233,SX-DGA,2025-05-28 11:02,2025-05-28 11:02,1,
2237,G-TNEF,2025-05-28 10:45,2025-05-28 10:45,1,
2231,N802AN,2025-05-28 10:41,2025-05-28 10:41,1,
2236,D-AIDP,2025-05-28 10:40,2025-05-28 10:40,1,
2232,N789AN,2025-05-28 10:38,2025-05-28 10:38,1,
2229,G-EZDI,2025-05-28 10:37,2025-05-28 10:37,1,
2235,CS-TTX,2025-05-28 10:31,2025-05-28 10:31,1,
2230,TC-JNL,2025-05-28 10:25,2025-05-28 10:25,1,
2227,D-AIDP,2025-05-28 09:55,2025-05-28 09:55,1,
2228,EI-GXG,2025-05-28 09:31,2025-05-28 09:31,1,
2226,D-AGWF,2025-05-28 09:23,2025-05-28 09:23,1,
2225,OE-IJB,2025-05-28 09:04,2025-05-28 09:04,1,
2220,EI-DPJ,2025-05-28 08:57,2025-05-28 08:57,1,
2219,F-HBLL,2025-05-28 08:55,2025-05-28 08:55,1,
2218,PH-HSA,2025-05-28 08:54,2025-05-28 08:54,1,
2224,B-303N,2025-05-28 08:53,2025-05-28 08:53,1,
2223,F-HBLL,2025-05-28 08:52,2025-05-28 08:52,1,
2217,N209UA,2025-05-28 08:45,2025-05-28 08:45,1,
2216,9H-WBI,2025-05-28 08:40,2025-05-28 08:40,1,
2215,OE-IJR,2025-05-28 08:37,2025-05-28 08:37,1,
2222,SP-RSB,2025-05-28 08:33,2025-05-28 08:33,1,
2212,PH-HZV,2025-05-28 08:30,2025-05-28 08:30,1,
2214,9H-QBE,2025-05-28 08:19,2025-05-28 08:19,1,
2213,B-32EZ,2025-05-28 08:02,2025-05-28 08:02,1,
2221,HA-LXM,2025-05-28 08:00,2025-05-28 08:00,1,
2210,C-GHKR,2025-05-28 07:41,2025-05-28 07:41,1,
2211,9H-QFB,2025-05-28 07:40,2025-05-28 07:40,1,
2209,A6-BMD,2025-05-28 07:13,2025-05-28 07:13,1,
2208,A7-BHQ,2025-05-28 07:03,2025-05-28 07:03,1,
2207,N417DX,2025-05-28 06:58,2025-05-28 06:58,1,
2206,N771AN,2025-05-28 06:31,2025-05-28 06:31,1,
2205,N835MH,2025-05-28 05:17,2025-05-28 05:17,1,
2203,TC-JVV,2025-05-27 22:35,2025-05-27 22:35,1,
2202,F-GUGP,2025-05-27 22:32,2025-05-27 22:32,1,
2201,EI-DEG,2025-05-27 22:16,2025-05-27 22:16,1,
2204,EI-IHJ,2025-05-27 21:23,2025-05-27 21:23,1,
2198,EI-EFH,2025-05-27 21:22,2025-05-27 21:22,1,
2200,LY-UNO,2025-05-27 21:17,2025-05-27 21:17,1,
2199,D-AIUH,2025-05-27 21:12,2025-05-27 21:12,1,
2194,PH-HSM,2025-05-27 20:55,2025-05-27 20:55,1,
2197,A7-BHA,2025-05-27 20:50,2025-05-27 20:50,1,
2193,HB-JZR,2025-05-27 20:44,2025-05-27 20:44,1,
2196,OK-TVS,2025-05-27 20:30,2025-05-27 20:30,1,
2192,EI-EKD,2025-05-27 20:27,2025-05-27 20:27,1,
2195,9H-VUD,2025-05-27 20:20,2025-05-27 20:20,1,
2191,D-AENI,2025-05-27 20:17,2025-05-27 20:17,1,
2190,F-HZUR,2025-05-27 20:11,2025-05-27 20:11,1,
2189,EI-IKA,2025-05-27 19:56,2025-05-27 19:56,1,
2188,OE-LZF,2025-05-27 19:28,2025-05-27 19:28,1,
2187,CN-RGP,2025-05-27 19:18,2025-05-27 19:18,1,
2186,A6-BNE,2025-05-27 19:14,2025-05-27 19:14,1,
2183,D-AEEB,2025-05-27 18:52,2025-05-27 18:52,1,
2184,HA-LZW,2025-05-27 18:46,2025-05-27 18:46,1,
2185,HL7578,2025-05-27 18:27,2025-05-27 18:27,1,
2177,TC-JNH,2025-05-27 18:07,2025-05-27 18:07,1,
2181,YL-ABN,2025-05-27 18:03,2025-05-27 18:03,1,
2182,SE-DOZ,2025-05-27 17:58,2025-05-27 17:58,1,
2180,9H-QBX,2025-05-27 17:49,2025-05-27 17:49,1,
2178,9H-WDL,2025-05-27 17:15,2025-05-27 17:15,1,
2179,EI-EPD,2025-05-27 17:14,2025-05-27 17:14,1,
2175,EI-DHO,2025-05-27 16:45,2025-05-27 16:45,1,
2169,PH-HZW,2025-05-27 16:28,2025-05-27 16:28,1,
2174,PH-AXG,2025-05-27 16:26,2025-05-27 16:26,1,
2173,G-EUYE,2025-05-27 16:09,2025-05-27 16:09,1,
2171,EI-EVN,2025-05-27 15:51,2025-05-27 15:51,1,
2172,D-AISQ,2025-05-27 15:48,2025-05-27 15:48,1,
2170,EI-DTB,2025-05-27 15:45,2025-05-27 15:45,1,
2168,EI-GXL,2025-05-27 15:28,2025-05-27 15:28,1,
2176,SP-RZP,2025-05-27 15:26,2025-05-27 15:26,1,
2167,D-AISZ,2025-05-27 15:07,2025-05-27 15:07,1,
2166,HZ-ARB,2025-05-27 14:47,2025-05-27 14:47,1,
2163,G-LCYJ,2025-05-27 14:18,2025-05-27 14:18,1,
2160,G-EUOF,2025-05-27 14:13,2025-05-27 14:13,1,
2165,G-LCYJ,2025-05-27 14:04,2025-05-27 14:04,1,
2161,EI-GXM,2025-05-27 14:01,2025-05-27 14:01,1,
2162,N2352U,2025-05-27 14:01,2025-05-27 14:01,1,
2154,N718AN,2025-05-27 13:55,2025-05-27 13:55,1,
2159,9H-QDL,2025-05-27 13:51,2025-05-27 13:51,1,
2164,EI-HGF,2025-05-27 13:08,2025-05-27 13:08,1,
2157,N26902,2025-05-27 13:03,2025-05-27 13:03,1,
2158,LX-LBR,2025-05-27 13:02,2025-05-27 13:02,1,
2155,D-AIZR,2025-05-27 12:50,2025-05-27 12:50,1,
2150,D-AIZO,2025-05-27 12:44,2025-05-27 12:44,1,
2152,C-GOKE,2025-05-27 12:42,2025-05-27 12:42,1,
2151,TC-RFC,2025-05-27 12:34,2025-05-27 12:34,1,
2148,SP-LVR,2025-05-27 12:25,2025-05-27 12:25,1,
2149,LN-ENN,2025-05-27 12:15,2025-05-27 12:15,1,
2146,D-AIZR,2025-05-27 11:40,2025-05-27 11:40,1,
2144,G-DRTG,2025-05-27 11:33,2025-05-27 11:33,1,
2147,SE-RTR,2025-05-27 11:33,2025-05-27 11:33,1,
2145,N718AN,2025-05-27 11:22,2025-05-27 11:22,1,
2156,TC-SEK,2025-05-27 11:00,2025-05-27 11:00,1,
2142,N824NW,2025-05-27 10:56,2025-05-27 10:56,1,
2143,D-AINU,2025-05-27 10:55,2025-05-27 10:55,1,
2153,CS-TNN,2025-05-27 10:54,2025-05-27 10:54,1,
2140,N794AV,2025-05-27 08:50,2025-05-27 08:50,1,
2141,PH-HZO,2025-05-27 08:50,2025-05-27 08:50,1,
2139,OE-ICN,2025-05-27 08:49,2025-05-27 08:49,1,
2136,HB-IOM,2025-05-27 08:40,2025-05-27 08:40,1,
2135,N886BR,2025-05-27 08:30,2025-05-27 08:30,1,
2134,D-ABNT,2025-05-27 08:25,2025-05-27 08:25,1,
2131,9H-VUZ,2025-05-27 08:23,2025-05-27 08:23,1,
2138,9H-LOB,2025-05-27 08:20,2025-05-27 08:20,1,
2137,SP-RZH,2025-05-27 08:20,2025-05-27 08:20,1,
2129,PH-HZX,2025-05-27 08:19,2025-05-27 08:19,1,
2130,N27959,2025-05-27 08:17,2025-05-27 08:17,1,
2132,9H-WDH,2025-05-27 08:10,2025-05-27 08:10,1,
2133,OE-ICJ,2025-05-27 08:10,2025-05-27 08:10,1,
2128,B-32CE,2025-05-27 07:31,2025-05-27 07:31,1,
2127,9H-VVJ,2025-05-27 07:29,2025-05-27 07:29,1,
2126,9H-QDV,2025-05-27 07:06,2025-05-27 07:06,1,
2125,N791AN,2025-05-27 06:45,2025-05-27 06:45,1,
2123,EI-DYC,2025-05-27 01:24,2025-05-27 01:24,1,
2124,CS-TPV,2025-05-27 01:14,2025-05-27 01:14,1,
2121,G-RUKC,2025-05-27 00:10,2025-05-27 00:10,1,
2120,F-GTAY,2025-05-26 23:12,2025-05-26 23:12,1,
2122,9H-MLY,2025-05-26 22:50,2025-05-26 22:50,1,
2119,OE-LKX,2025-05-26 22:45,2025-05-26 22:45,1,
2118,TC-LCH,2025-05-26 22:23,2025-05-26 22:23,1,
2116,G-EUYY,2025-05-26 22:20,2025-05-26 22:20,1,
2114,G-EZWZ,2025-05-26 22:17,2025-05-26 22:17,1,
2115,EI-DVM,2025-05-26 22:09,2025-05-26 22:09,1,
2113,F-GKXI,2025-05-26 22:00,2025-05-26 22:00,1,
2112,EI-EBC,2025-05-26 21:48,2025-05-26 21:48,1,
2111,OE-LKX,2025-05-26 21:24,2025-05-26 21:24,1,
2110,A7-BHO,2025-05-26 20:58,2025-05-26 20:58,1,
2105,G-EUYL,2025-05-26 20:57,2025-05-26 20:57,1,
2108,9H-GYB,2025-05-26 20:52,2025-05-26 20:52,1,
2109,SX-DVV,2025-05-26 20:51,2025-05-26 20:51,1,
2117,9H-WMC,2025-05-26 20:46,2025-05-26 20:46,1,
2104,HB-IOF,2025-05-26 20:10,2025-05-26 20:10,1,
2088,G-EZDD,2025-05-26 20:09,2025-05-26 20:09,1,
2097,9H-VVK,2025-05-26 20:06,2025-05-26 20:06,1,
2096,G-EJCM,2025-05-26 20:02,2025-05-26 20:02,1,
2107,9H-SWE,2025-05-26 20:00,2025-05-26 20:00,1,
2101,OK-TVT,2025-05-26 19:55,2025-05-26 19:55,1,
2094,G-EUYL,2025-05-26 19:52,2025-05-26 19:52,1,
2103,9H-SWE,2025-05-26 19:50,2025-05-26 19:50,1,
2102,OE-LSR,2025-05-26 19:50,2025-05-26 19:50,1,
2095,9H-WNO,2025-05-26 19:48,2025-05-26 19:48,1,
2093,OE-LZE,2025-05-26 19:35,2025-05-26 19:35,1,
2091,CS-TNU,2025-05-26 19:33,2025-05-26 19:33,1,
2092,SE-RTF,2025-05-26 19:30,2025-05-26 19:30,1,
2090,HB-IOF,2025-05-26 19:12,2025-05-26 19:12,1,
2100,SE-RTF,2025-05-26 19:10,2025-05-26 19:10,1,
2106,HB-JBC,2025-05-26 19:08,2025-05-26 19:08,1,
2099,9H-SWE,2025-05-26 19:01,2025-05-26 19:01,1,
2089,D-AGWO,2025-05-26 18:58,2025-05-26 18:58,1,
2086,OE-LQF,2025-05-26 18:57,2025-05-26 18:57,1,
2087,9H-SWE,2025-05-26 18:53,2025-05-26 18:53,1,
2098,9H-WNY,2025-05-26 18:50,2025-05-26 18:50,1,
2084,HL8276,2025-05-26 18:20,2025-05-26 18:20,1,
2085,G-EUUK,2025-05-26 18:15,2025-05-26 18:15,1,
2083,EI-SIS,2025-05-26 18:10,2025-05-26 18:10,1,
2080,G-EUYI,2025-05-26 18:07,2025-05-26 18:07,1,
2077,9H-ISM,2025-05-26 17:58,2025-05-26 17:58,1,
2079,D-AIZI,2025-05-26 17:51,2025-05-26 17:51,1,
2078,OE-LQF,2025-05-26 17:30,2025-05-26 17:30,1,
2082,CS-TTW,2025-05-26 17:22,2025-05-26 17:22,1,
2076,EI-EBF,2025-05-26 17:19,2025-05-26 17:19,1,
2074,F-HPNJ,2025-05-26 17:18,2025-05-26 17:18,1,
2075,G-EUUK,2025-05-26 16:56,2025-05-26 16:56,1,
2071,EI-EMF,2025-05-26 16:55,2025-05-26 16:55,1,
2081,EI-EFZ,2025-05-26 16:52,2025-05-26 16:52,1,
2073,EC-OEH,2025-05-26 16:49,2025-05-26 16:49,1,
2072,TC-LOC,2025-05-26 16:44,2025-05-26 16:44,1,
2066,9H-EWE,2025-05-26 16:29,2025-05-26 16:29,1,
2069,9H-EWE,2025-05-26 16:20,2025-05-26 16:20,1,
2070,PH-HZD,2025-05-26 16:20,2025-05-26 16:20,1,
2065,EI-EKR,2025-05-26 16:05,2025-05-26 16:05,1,
2063,EI-DSW,2025-05-26 16:03,2025-05-26 16:03,1,
2058,PH-HZD,2025-05-26 15:49,2025-05-26 15:49,1,
2064,G-UZHO,2025-05-26 15:44,2025-05-26 15:44,1,
2061,F-GMZC,2025-05-26 15:42,2025-05-26 15:42,1,
2062,EC-MUY,2025-05-26 15:30,2025-05-26 15:30,1,
2060,SU-GEB,2025-05-26 15:15,2025-05-26 15:15,1,
2068,LX-LBL,2025-05-26 15:14,2025-05-26 15:14,1,
2059,F-HXSN,2025-05-26 15:10,2025-05-26 15:10,1,
2067,F-HBLX,2025-05-26 14:49,2025-05-26 14:49,1,
2057,TF-ICP,2025-05-26 14:18,2025-05-26 14:18,1,
2056,CS-TXG,2025-05-26 14:00,2025-05-26 14:00,1,
2055,HB-JPE,2025-05-26 13:55,2025-05-26 13:55,1,
2053,9H-QAY,2025-05-26 13:44,2025-05-26 13:44,1,
2054,OE-LQD,2025-05-26 13:40,2025-05-26 13:40,1,
2052,EI-GSK,2025-05-26 13:37,2025-05-26 13:37,1,
2049,A6-EEZ,2025-05-26 13:33,2025-05-26 13:33,1,
2051,G-EZPX,2025-05-26 13:32,2025-05-26 13:32,1,
2050,TC-RDA,2025-05-26 13:27,2025-05-26 13:27,1,
2048,N27908,2025-05-26 13:02,2025-05-26 13:02,1,
2047,TC-JSO,2025-05-26 13:00,2025-05-26 13:00,1,
2044,9H-WNM,2025-05-26 12:49,2025-05-26 12:49,1,
2046,D-AIZF,2025-05-26 12:46,2025-05-26 12:46,1,
2043,C-GOIF,2025-05-26 12:43,2025-05-26 12:43,1,
2045,D-AIRF,2025-05-26 12:33,2025-05-26 12:33,1,
2042,SP-LVF,2025-05-26 12:20,2025-05-26 12:20,1,
2040,LN-NIB,2025-05-26 12:15,2025-05-26 12:15,1,
2039,YR-WOW,2025-05-26 12:10,2025-05-26 12:10,1,
2038,HB-JZY,2025-05-26 11:50,2025-05-26 11:50,1,
2037,SE-RTM,2025-05-26 11:40,2025-05-26 11:40,1,
2035,9A-ABC,2025-05-26 11:22,2025-05-26 11:22,1,
2036,N807NW,2025-05-26 11:19,2025-05-26 11:19,1,
2041,YL-ABA,2025-05-26 11:15,2025-05-26 11:15,1,
2034,CS-TPP,2025-05-26 10:41,2025-05-26 10:41,1,
2024,D-AEEC,2025-05-26 10:09,2025-05-26 10:09,1,
2027,G-GDFM,2025-05-26 10:08,2025-05-26 10:08,1,
2023,G-EJCH,2025-05-26 10:05,2025-05-26 10:05,1,
2025,N810AN,2025-05-26 10:05,2025-05-26 10:05,1,
2026,9H-EUR,2025-05-26 10:00,2025-05-26 10:00,1,
2033,OE-LQS,2025-05-26 10:00,2025-05-26 10:00,1,
2032,HB-IJN,2025-05-26 09:50,2025-05-26 09:50,1,
2020,G-EZTC,2025-05-26 09:46,2025-05-26 09:46,1,
2021,N768AA,2025-05-26 09:43,2025-05-26 09:43,1,
2022,G-UZLL,2025-05-26 09:37,2025-05-26 09:37,1,
2031,D-AIDU,2025-05-26 09:35,2025-05-26 09:35,1,
2019,OE-ISB,2025-05-26 09:28,2025-05-26 09:28,1,
2017,C-FIUL,2025-05-26 09:24,2025-05-26 09:24,1,
2015,4X-EHA,2025-05-26 09:19,2025-05-26 09:19,1,
2014,EI-EPC,2025-05-26 09:18,2025-05-26 09:18,1,
2016,G-EUUO,2025-05-26 09:18,2025-05-26 09:18,1,
2018,SE-RTJ,2025-05-26 09:15,2025-05-26 09:15,1,
2006,N791AV,2025-05-26 09:05,2025-05-26 09:05,1,
2012,OE-LBU,2025-05-26 09:04,2025-05-26 09:04,1,
2003,A6-EWH,2025-05-26 09:00,2025-05-26 09:00,1,
2005,EC-KDG,2025-05-26 08:59,2025-05-26 08:59,1,
2008,PH-HBN,2025-05-26 08:59,2025-05-26 08:59,1,
2002,HB-IJN,2025-05-26 08:55,2025-05-26 08:55,1,
2009,N78003,2025-05-26 08:55,2025-05-26 08:55,1,
2030,F-HBLA,2025-05-26 08:52,2025-05-26 08:52,1,
2013,N568DZ,2025-05-26 08:52,2025-05-26 08:52,1,
2010,OE-LQS,2025-05-26 08:51,2025-05-26 08:51,1,
2011,B-1036,2025-05-26 08:50,2025-05-26 08:50,1,
2007,EC-MUC,2025-05-26 08:45,2025-05-26 08:45,1,
2029,SP-RZU,2025-05-26 08:35,2025-05-26 08:35,1,
2028,SP-RZV,2025-05-26 08:34,2025-05-26 08:34,1,
2004,9H-WNS,2025-05-26 08:30,2025-05-26 08:30,1,
2001,9H-QAD,2025-05-26 08:28,2025-05-26 08:28,1,
2000,D-AIDU,2025-05-26 08:22,2025-05-26 08:22,1,
1999,N14001,2025-05-26 08:14,2025-05-26 08:14,1,
1998,B-LRE,2025-05-26 08:03,2025-05-26 08:03,1,
1995,B-32DL,2025-05-26 07:58,2025-05-26 07:58,1,
1997,OK-TSU,2025-05-26 07:45,2025-05-26 07:45,1,
1996,9H-WDZ,2025-05-26 07:41,2025-05-26 07:41,1,
1994,A6-BMI,2025-05-26 07:36,2025-05-26 07:36,1,
1993,A7-BHR,2025-05-26 07:08,2025-05-26 07:08,1,
1992,9V-SMT,2025-05-26 06:55,2025-05-26 06:55,1,
1991,N431DX,2025-05-26 06:35,2025-05-26 06:35,1,
1990,N750AN,2025-05-26 06:28,2025-05-26 06:28,1,
1989,N838MH,2025-05-26 05:29,2025-05-26 05:29,1,
1987,SX-NEV,2025-05-26 01:39,2025-05-26 01:39,1,
1988,TS-IMX,2025-05-26 00:21,2025-05-26 00:21,1,
1986,G-UZMA,2025-05-25 23:51,2025-05-25 23:51,1,
1985,PH-BXY,2025-05-25 23:25,2025-05-25 23:25,1,
1984,F-HXSO,2025-05-25 23:07,2025-05-25 23:07,1,
1983,D-AIQU,2025-05-25 22:50,2025-05-25 22:50,1,
1982,G-UZMA,2025-05-25 22:42,2025-05-25 22:42,1,
1981,EI-IFV,2025-05-25 22:39,2025-05-25 22:39,1,
1980,F-GKXP,2025-05-25 22:36,2025-05-25 22:36,1,
1979,G-NEOS,2025-05-25 22:30,2025-05-25 22:30,1,
1978,EI-DVI,2025-05-25 22:21,2025-05-25 22:21,1,
1976,A6-BLQ,2025-05-25 22:02,2025-05-25 22:02,1,
1977,OE-ICP,2025-05-25 21:58,2025-05-25 21:58,1,
1975,G-EZPV,2025-05-25 21:46,2025-05-25 21:46,1,
1972,D-AIRU,2025-05-25 21:36,2025-05-25 21:36,1,
1971,4X-EHB,2025-05-25 21:35,2025-05-25 21:35,1,
1970,9H-QBM,2025-05-25 21:27,2025-05-25 21:27,1,
1973,9H-WNN,2025-05-25 21:23,2025-05-25 21:23,1,
1969,OE-ICP,2025-05-25 20:59,2025-05-25 20:59,1,
1967,PH-HZG,2025-05-25 20:57,2025-05-25 20:57,1,
1968,EI-EMN,2025-05-25 20:50,2025-05-25 20:50,1,
1966,LY-BRB,2025-05-25 20:36,2025-05-25 20:36,1,
1965,HA-LXG,2025-05-25 20:30,2025-05-25 20:30,1,
1964,F-HZUE,2025-05-25 20:23,2025-05-25 20:23,1,
1974,D-ABNU,2025-05-25 20:09,2025-05-25 20:09,1,
1961,9H-LMJ,2025-05-25 20:01,2025-05-25 20:01,1,
1956,EI-EBG,2025-05-25 19:53,2025-05-25 19:53,1,
1960,9H-WNL,2025-05-25 19:52,2025-05-25 19:52,1,
1955,D-AISV,2025-05-25 19:46,2025-05-25 19:46,1,
1953,G-TTSA,2025-05-25 19:39,2025-05-25 19:39,1,
1963,EI-EKN,2025-05-25 19:35,2025-05-25 19:35,1,
1962,D-ABZK,2025-05-25 19:30,2025-05-25 19:30,1,
1957,LN-DYY,2025-05-25 19:26,2025-05-25 19:26,1,
1954,SE-RPL,2025-05-25 19:20,2025-05-25 19:20,1,
1950,HB-IOH,2025-05-25 19:19,2025-05-25 19:19,1,
1959,SE-RPL,2025-05-25 19:15,2025-05-25 19:15,1,
1948,HA-LVD,2025-05-25 19:10,2025-05-25 19:10,1,
1949,HA-LVP,2025-05-25 19:01,2025-05-25 19:01,1,
1952,CN-RGN,2025-05-25 19:00,2025-05-25 19:00,1,
1947,EI-ENJ,2025-05-25 18:54,2025-05-25 18:54,1,
1946,D-ABZK,2025-05-25 18:50,2025-05-25 18:50,1,
1958,HA-LVP,2025-05-25 18:50,2025-05-25 18:50,1,
1951,HL8360,2025-05-25 18:43,2025-05-25 18:43,1,
1945,EI-EKN,2025-05-25 18:30,2025-05-25 18:30,1,
1944,EC-OFH,2025-05-25 18:16,2025-05-25 18:16,1,
1943,D-AIWA,2025-05-25 18:13,2025-05-25 18:13,1,
1932,9H-SWF,2025-05-25 17:53,2025-05-25 17:53,1,
1931,EI-EVM,2025-05-25 17:28,2025-05-25 17:28,1,
1936,9H-MLO,2025-05-25 17:25,2025-05-25 17:25,1,
1942,9H-MLO,2025-05-25 17:25,2025-05-25 17:25,1,
1941,G-LCAC,2025-05-25 17:25,2025-05-25 17:25,1,
1933,G-TTNX,2025-05-25 17:23,2025-05-25 17:23,1,
1940,9H-MLO,2025-05-25 17:15,2025-05-25 17:15,1,
1938,EI-DSU,2025-05-25 17:15,2025-05-25 17:15,1,
1939,G-LCAC,2025-05-25 17:15,2025-05-25 17:15,1,
1930,F-HZUY,2025-05-25 17:10,2025-05-25 17:10,1,
1937,HB-AYN,2025-05-25 17:03,2025-05-25 17:03,1,
1929,TC-JOD,2025-05-25 16:55,2025-05-25 16:55,1,
1928,CN-NMR,2025-05-25 16:45,2025-05-25 16:45,1,
1926,9H-MLO,2025-05-25 16:35,2025-05-25 16:35,1,
1927,G-LCAC,2025-05-25 16:35,2025-05-25 16:35,1,
1921,N27903,2025-05-25 16:30,2025-05-25 16:30,1,
1925,EC-NQN,2025-05-25 16:25,2025-05-25 16:25,1,
1935,G-LCAC,2025-05-25 16:17,2025-05-25 16:17,1,
1934,EI-DSU,2025-05-25 16:16,2025-05-25 16:16,1,
1924,EC-MTF,2025-05-25 16:15,2025-05-25 16:15,1,
1923,D-AIZY,2025-05-25 16:05,2025-05-25 16:05,1,
1922,HB-AYN,2025-05-25 16:01,2025-05-25 16:01,1,
1917,G-EJCE,2025-05-25 15:47,2025-05-25 15:47,1,
