id,registration,first_seen,last_seen,times_seen,reason
1573,9H-LOW,2025-05-26 07:44,2025-05-26 07:44,1,
1568,A6-BNA,2025-05-26 07:43,2025-05-26 07:43,1,
1565,N66051,2025-05-26 07:31,2025-05-26 07:31,1,
1567,N806NW,2025-05-26 07:26,2025-05-26 07:26,1,
1566,B-304D,2025-05-26 07:22,2025-05-26 07:22,1,
1564,N787AL,2025-05-26 05:21,2025-05-26 05:21,1,
1563,N408MC,2025-05-26 04:06,2025-05-26 04:06,1,
1562,SX-NEI,2025-05-26 00:10,2025-05-26 00:10,1,
1561,D-AINX,2025-05-25 23:56,2025-05-25 23:56,1,
1560,OO-SSY,2025-05-25 23:19,2025-05-25 23:19,1,
1559,EI-EPB,2025-05-25 23:15,2025-05-25 23:15,1,
1558,F-HEPJ,2025-05-25 23:00,2025-05-25 23:00,1,
1556,OE-IUA,2025-05-25 22:46,2025-05-25 22:46,1,
1554,N419MC,2025-05-25 22:39,2025-05-25 22:39,1,
1557,G-UZHD,2025-05-25 22:20,2025-05-25 22:20,1,
1550,EC-OJL,2025-05-25 22:01,2025-05-25 22:01,1,
1553,D-AIEL,2025-05-25 21:59,2025-05-25 21:59,1,
1552,TF-PPA,2025-05-25 21:45,2025-05-25 21:45,1,
1555,EC-OJL,2025-05-25 21:35,2025-05-25 21:35,1,
1551,G-UZHD,2025-05-25 21:04,2025-05-25 21:04,1,
1549,OE-IUA,2025-05-25 20:51,2025-05-25 20:51,1,
1548,HB-JXA,2025-05-25 20:40,2025-05-25 20:40,1,
1546,9H-WZQ,2025-05-25 20:24,2025-05-25 20:24,1,
1545,LX-LGS,2025-05-25 20:18,2025-05-25 20:18,1,
1543,A6-EPB,2025-05-25 20:11,2025-05-25 20:11,1,
1544,D-AIEM,2025-05-25 19:56,2025-05-25 19:56,1,
1538,LN-FGE,2025-05-25 19:50,2025-05-25 19:50,1,
1539,F-HTVN,2025-05-25 19:50,2025-05-25 19:50,1,
1542,G-EZBY,2025-05-25 19:45,2025-05-25 19:45,1,
1541,HB-JXA,2025-05-25 19:31,2025-05-25 19:31,1,
1540,9H-WMC,2025-05-25 19:28,2025-05-25 19:28,1,
1537,EI-DLW,2025-05-25 19:22,2025-05-25 19:22,1,
1547,9H-WDT,2025-05-25 19:09,2025-05-25 19:09,1,
1536,9H-QCQ,2025-05-25 19:08,2025-05-25 19:08,1,
1535,CN-MAY,2025-05-25 19:00,2025-05-25 19:00,1,
1534,HB-JPE,2025-05-25 18:35,2025-05-25 18:35,1,
1531,TS-ITC,2025-05-25 18:10,2025-05-25 18:10,1,
1533,9H-WDY,2025-05-25 18:06,2025-05-25 18:06,1,
1529,G-EUUZ,2025-05-25 17:59,2025-05-25 17:59,1,
1532,A6-EFL,2025-05-25 17:36,2025-05-25 17:36,1,
1528,HL8085,2025-05-25 17:32,2025-05-25 17:32,1,
1530,SE-RON,2025-05-25 17:32,2025-05-25 17:32,1,
1527,LV-KAN,2025-05-25 16:40,2025-05-25 16:40,1,
1526,OO-TCH,2025-05-25 16:35,2025-05-25 16:35,1,
1522,G-TTSD,2025-05-25 16:19,2025-05-25 16:19,1,
1525,PH-BXH,2025-05-25 16:17,2025-05-25 16:17,1,
1523,EI-EVE,2025-05-25 16:06,2025-05-25 16:06,1,
1524,OE-LKY,2025-05-25 16:03,2025-05-25 16:03,1,
1521,9H-QBR,2025-05-25 15:30,2025-05-25 15:30,1,
1520,F-HEPF,2025-05-25 15:25,2025-05-25 15:25,1,
1519,7T-VKC,2025-05-25 14:43,2025-05-25 14:43,1,
1517,SP-LVF,2025-05-25 14:30,2025-05-25 14:30,1,
1518,A7-BFQ,2025-05-25 14:24,2025-05-25 14:24,1,
1516,A6-EEZ,2025-05-25 13:31,2025-05-25 13:31,1,
1515,TC-CRG,2025-05-25 13:17,2025-05-25 13:17,1,
1514,HZ-AR22,2025-05-25 13:14,2025-05-25 13:14,1,
1513,TC-LPK,2025-05-25 12:57,2025-05-25 12:57,1,
1512,OK-HEU,2025-05-25 12:55,2025-05-25 12:55,1,
1510,G-EZPB,2025-05-25 12:20,2025-05-25 12:20,1,
1511,EC-OEC,2025-05-25 12:20,2025-05-25 12:20,1,
1507,EC-MTD,2025-05-25 12:10,2025-05-25 12:10,1,
1506,OO-SSL,2025-05-25 12:02,2025-05-25 12:02,1,
1508,D-AIDJ,2025-05-25 12:01,2025-05-25 12:01,1,
1504,SE-RYC,2025-05-25 11:30,2025-05-25 11:30,1,
1505,EI-EVV,2025-05-25 11:30,2025-05-25 11:30,1,
1503,G-EZPB,2025-05-25 11:10,2025-05-25 11:10,1,
1509,SE-RYC,2025-05-25 11:05,2025-05-25 11:05,1,
1502,EC-OEC,2025-05-25 11:00,2025-05-25 11:00,1,
1501,CC-BBB,2025-05-25 10:58,2025-05-25 10:58,1,
1499,CS-TNM,2025-05-25 10:43,2025-05-25 10:43,1,
1500,D-AIZO,2025-05-25 10:43,2025-05-25 10:43,1,
1496,EI-IGW,2025-05-25 10:30,2025-05-25 10:30,1,
1498,G-EZDV,2025-05-25 10:25,2025-05-25 10:25,1,
1497,A7-BFY,2025-05-25 10:20,2025-05-25 10:20,1,
1494,TC-JOL,2025-05-25 10:07,2025-05-25 10:07,1,
1495,9H-QDD,2025-05-25 09:30,2025-05-25 09:30,1,
1493,G-EZDV,2025-05-25 09:15,2025-05-25 09:15,1,
1492,EI-HMW,2025-05-25 09:14,2025-05-25 09:14,1,
1490,F-HZUE,2025-05-25 08:50,2025-05-25 08:50,1,
1489,N798AN,2025-05-25 08:49,2025-05-25 08:49,1,
1491,N809NW,2025-05-25 08:46,2025-05-25 08:46,1,
1488,B-LRM,2025-05-25 08:28,2025-05-25 08:28,1,
1487,OE-IUB,2025-05-25 08:24,2025-05-25 08:24,1,
1486,9H-WDF,2025-05-25 08:20,2025-05-25 08:20,1,
1485,A6-BNC,2025-05-25 07:50,2025-05-25 07:50,1,
1483,N66057,2025-05-25 07:36,2025-05-25 07:36,1,
1482,B-30FM,2025-05-25 07:15,2025-05-25 07:15,1,
1484,B-304U,2025-05-25 07:11,2025-05-25 07:11,1,
1480,C-GHPU,2025-05-25 06:22,2025-05-25 06:22,1,
1479,N781AN,2025-05-25 04:50,2025-05-25 04:50,1,
1481,N476MC,2025-05-25 04:34,2025-05-25 04:34,1,
1478,EI-EMD,2025-05-25 01:40,2025-05-25 01:40,1,
1476,G-DBCC,2025-05-24 23:45,2025-05-24 23:45,1,
1477,EI-GXJ,2025-05-24 23:31,2025-05-24 23:31,1,
1474,F-GZHP,2025-05-24 22:52,2025-05-24 22:52,1,
1475,D-AIEA,2025-05-24 22:49,2025-05-24 22:49,1,
1471,9H-VVD,2025-05-24 21:20,2025-05-24 21:20,1,
1473,CS-TPZ,2025-05-24 21:15,2025-05-24 21:15,1,
1472,9H-QCT,2025-05-24 20:57,2025-05-24 20:57,1,
1470,A7-BHR,2025-05-24 20:53,2025-05-24 20:53,1,
1464,9H-WDR,2025-05-24 20:17,2025-05-24 20:17,1,
1468,A6-EGW,2025-05-24 20:07,2025-05-24 20:07,1,
1467,EI-IGI,2025-05-24 20:05,2025-05-24 20:05,1,
1466,A6-BLY,2025-05-24 19:54,2025-05-24 19:54,1,
1465,G-EUPK,2025-05-24 19:53,2025-05-24 19:53,1,
1469,HB-IOD,2025-05-24 19:45,2025-05-24 19:45,1,
1463,D-AISV,2025-05-24 19:17,2025-05-24 19:17,1,
1460,CS-TPX,2025-05-24 19:16,2025-05-24 19:16,1,
1461,F-GTAP,2025-05-24 19:13,2025-05-24 19:13,1,
1462,9H-QAE,2025-05-24 19:10,2025-05-24 19:10,1,
1459,CN-ROR,2025-05-24 19:00,2025-05-24 19:00,1,
1458,9H-WAG,2025-05-24 18:41,2025-05-24 18:41,1,
1457,9H-WZR,2025-05-24 18:35,2025-05-24 18:35,1,
1456,HB-IOD,2025-05-24 18:26,2025-05-24 18:26,1,
1449,G-TNEG,2025-05-24 18:10,2025-05-24 18:10,1,
1454,HA-LXF,2025-05-24 18:05,2025-05-24 18:05,1,
1455,G-EUPD,2025-05-24 17:48,2025-05-24 17:48,1,
1447,9H-QCE,2025-05-24 17:36,2025-05-24 17:36,1,
1453,SP-RSQ,2025-05-24 17:27,2025-05-24 17:27,1,
1448,D-AINZ,2025-05-24 17:21,2025-05-24 17:21,1,
1446,CC-BGF,2025-05-24 17:12,2025-05-24 17:12,1,
1444,CS-TNQ,2025-05-24 17:01,2025-05-24 17:01,1,
1452,TC-LOB,2025-05-24 16:40,2025-05-24 16:40,1,
1445,EI-ENM,2025-05-24 16:39,2025-05-24 16:39,1,
1451,A7-BTA,2025-05-24 16:30,2025-05-24 16:30,1,
1443,XU-726,2025-05-24 16:23,2025-05-24 16:23,1,
1450,G-EUPD,2025-05-24 16:22,2025-05-24 16:22,1,
1438,HA-LGN,2025-05-24 16:05,2025-05-24 16:05,1,
1440,A7-CGU,2025-05-24 16:00,2025-05-24 16:00,1,
1439,D-AIWA,2025-05-24 15:47,2025-05-24 15:47,1,
1437,F-HXSC,2025-05-24 15:45,2025-05-24 15:45,1,
1442,EC-NBG,2025-05-24 15:45,2025-05-24 15:45,1,
1441,A7-BFP,2025-05-24 15:02,2025-05-24 15:02,1,
1436,G-TTNS,2025-05-24 14:50,2025-05-24 14:50,1,
1435,SP-LVI,2025-05-24 14:15,2025-05-24 14:15,1,
1434,A7-BEA,2025-05-24 14:06,2025-05-24 14:06,1,
1433,D-AIUM,2025-05-24 13:43,2025-05-24 13:43,1,
1432,F-HUYV,2025-05-24 13:36,2025-05-24 13:36,1,
1428,A6-EOO,2025-05-24 13:23,2025-05-24 13:23,1,
1430,HZ-ARE,2025-05-24 13:10,2025-05-24 13:10,1,
1429,TC-LPE,2025-05-24 12:58,2025-05-24 12:58,1,
1427,TC-RDG,2025-05-24 12:56,2025-05-24 12:56,1,
1425,B-1135,2025-05-24 12:55,2025-05-24 12:55,1,
1431,YL-LDE,2025-05-24 12:55,2025-05-24 12:55,1,
1426,9H-QBA,2025-05-24 12:47,2025-05-24 12:47,1,
1422,CS-TVC,2025-05-24 12:41,2025-05-24 12:41,1,
1423,SU-BUQ,2025-05-24 12:35,2025-05-24 12:35,1,
1421,SU-BUP,2025-05-24 12:30,2025-05-24 12:30,1,
1424,SU-GCO,2025-05-24 12:30,2025-05-24 12:30,1,
1420,C-GOKH,2025-05-24 12:25,2025-05-24 12:25,1,
1419,EI-FAT,2025-05-24 12:20,2025-05-24 12:20,1,
1417,EI-GXG,2025-05-24 12:15,2025-05-24 12:15,1,
1418,B-7879,2025-05-24 12:15,2025-05-24 12:15,1,
1416,CS-TKH,2025-05-24 11:59,2025-05-24 11:59,1,
1415,D-AIZE,2025-05-24 11:53,2025-05-24 11:53,1,
1413,EI-DHC,2025-05-24 11:50,2025-05-24 11:50,1,
1412,F-GTAJ,2025-05-24 11:15,2025-05-24 11:15,1,
1414,EI-IKO,2025-05-24 11:12,2025-05-24 11:12,1,
1411,CC-BGA,2025-05-24 11:01,2025-05-24 11:01,1,
1410,G-EUPR,2025-05-24 10:41,2025-05-24 10:41,1,
1409,CS-TNK,2025-05-24 10:20,2025-05-24 10:20,1,
1405,C-FGDT,2025-05-24 09:50,2025-05-24 09:50,1,
1402,TC-JIS,2025-05-24 09:44,2025-05-24 09:44,1,
1406,N831NW,2025-05-24 09:43,2025-05-24 09:43,1,
1404,G-EZTT,2025-05-24 09:41,2025-05-24 09:41,1,
1403,YU-APS,2025-05-24 09:34,2025-05-24 09:34,1,
1401,EI-DEM,2025-05-24 09:27,2025-05-24 09:27,1,
1400,G-TTNF,2025-05-24 09:23,2025-05-24 09:23,1,
1396,N806AA,2025-05-24 09:03,2025-05-24 09:03,1,
1399,G-EZFU,2025-05-24 09:03,2025-05-24 09:03,1,
1408,HB-JVW,2025-05-24 08:59,2025-05-24 08:59,1,
1394,ET-ARE,2025-05-24 08:55,2025-05-24 08:55,1,
1397,9H-QEO,2025-05-24 08:53,2025-05-24 08:53,1,
1395,XA-ADD,2025-05-24 08:39,2025-05-24 08:39,1,
1393,9H-NEF,2025-05-24 08:31,2025-05-24 08:31,1,
1392,CN-NMH,2025-05-24 08:30,2025-05-24 08:30,1,
1391,9H-WNU,2025-05-24 08:14,2025-05-24 08:14,1,
1407,9H-LOS,2025-05-24 08:08,2025-05-24 08:08,1,
1389,F-HXSO,2025-05-24 08:00,2025-05-24 08:00,1,
1390,A6-BMJ,2025-05-24 07:47,2025-05-24 07:47,1,
1388,N789AN,2025-05-24 04:48,2025-05-24 04:48,1,
1387,CS-TNS,2025-05-24 00:41,2025-05-24 00:41,1,
1386,SX-NER,2025-05-24 00:13,2025-05-24 00:13,1,
1385,EI-HOB,2025-05-24 00:04,2025-05-24 00:04,1,
1383,N784AV,2025-05-23 23:46,2025-05-23 23:46,1,
1381,F-HUYZ,2025-05-23 23:20,2025-05-23 23:20,1,
1376,OE-IVC,2025-05-23 23:17,2025-05-23 23:17,1,
1382,OO-SNM,2025-05-23 23:00,2025-05-23 23:00,1,
1380,F-HEPA,2025-05-23 22:44,2025-05-23 22:44,1,
1379,TC-JSR,2025-05-23 22:42,2025-05-23 22:42,1,
1384,EI-EBZ,2025-05-23 22:29,2025-05-23 22:29,1,
1377,EI-GJS,2025-05-23 22:15,2025-05-23 22:15,1,
1378,EI-DHR,2025-05-23 21:59,2025-05-23 21:59,1,
1375,G-EJCJ,2025-05-23 21:50,2025-05-23 21:50,1,
1372,A7-BFG,2025-05-23 21:05,2025-05-23 21:05,1,
1373,EI-EBG,2025-05-23 20:51,2025-05-23 20:51,1,
1371,A7-BHP,2025-05-23 20:46,2025-05-23 20:46,1,
1370,G-EJCJ,2025-05-23 20:40,2025-05-23 20:40,1,
1374,EC-NHU,2025-05-23 20:20,2025-05-23 20:20,1,
1368,EI-IFS,2025-05-23 19:56,2025-05-23 19:56,1,
1365,HB-JBF,2025-05-23 19:55,2025-05-23 19:55,1,
1367,OO-SBA,2025-05-23 19:55,2025-05-23 19:55,1,
1362,A6-EBM,2025-05-23 19:46,2025-05-23 19:46,1,
1369,TC-SPM,2025-05-23 19:45,2025-05-23 19:45,1,
1358,D-AIDA,2025-05-23 19:36,2025-05-23 19:36,1,
1355,LX-LGQ,2025-05-23 19:27,2025-05-23 19:27,1,
1356,HB-JXJ,2025-05-23 19:26,2025-05-23 19:26,1,
1359,9H-WAV,2025-05-23 19:25,2025-05-23 19:25,1,
1361,SP-RZA,2025-05-23 19:15,2025-05-23 19:15,1,
1354,9H-WDP,2025-05-23 19:02,2025-05-23 19:02,1,
1352,PH-BXS,2025-05-23 19:00,2025-05-23 19:00,1,
1353,9H-WNB,2025-05-23 19:00,2025-05-23 19:00,1,
1357,EC-OKB,2025-05-23 19:00,2025-05-23 19:00,1,
1360,CN-MAX,2025-05-23 19:00,2025-05-23 19:00,1,
1351,HB-JBF,2025-05-23 18:56,2025-05-23 18:56,1,
1349,SP-RZA,2025-05-23 18:45,2025-05-23 18:45,1,
1350,TC-JIP,2025-05-23 18:34,2025-05-23 18:34,1,
1348,EI-IKD,2025-05-23 18:20,2025-05-23 18:20,1,
1366,TC-SPM,2025-05-23 18:16,2025-05-23 18:16,1,
1346,9H-VUS,2025-05-23 18:08,2025-05-23 18:08,1,
1363,9H-VVQ,2025-05-23 18:00,2025-05-23 18:00,1,
1345,HL7209,2025-05-23 17:34,2025-05-23 17:34,1,
1344,G-TNEC,2025-05-23 17:26,2025-05-23 17:26,1,
1339,EI-EBN,2025-05-23 17:10,2025-05-23 17:10,1,
1341,D-AIUO,2025-05-23 17:09,2025-05-23 17:09,1,
1343,D-AIDG,2025-05-23 17:05,2025-05-23 17:05,1,
1342,N803AL,2025-05-23 17:03,2025-05-23 17:03,1,
1336,F-GZHL,2025-05-23 16:55,2025-05-23 16:55,1,
1340,TC-JNN,2025-05-23 16:51,2025-05-23 16:51,1,
1337,EI-ENR,2025-05-23 16:34,2025-05-23 16:34,1,
1338,9H-VVH,2025-05-23 16:27,2025-05-23 16:27,1,
1335,EI-EFD,2025-05-23 16:23,2025-05-23 16:23,1,
1328,D-AIDF,2025-05-23 16:08,2025-05-23 16:08,1,
1326,G-TTNP,2025-05-23 15:56,2025-05-23 15:56,1,
1329,F-HEPD,2025-05-23 15:52,2025-05-23 15:52,1,
1327,9H-QDW,2025-05-23 15:50,2025-05-23 15:50,1,
1334,EC-OMC,2025-05-23 15:45,2025-05-23 15:45,1,
1324,G-UJEA,2025-05-23 15:41,2025-05-23 15:41,1,
1323,9H-WBI,2025-05-23 15:35,2025-05-23 15:35,1,
1333,A6-EDV,2025-05-23 15:35,2025-05-23 15:35,1,
1325,TC-RDP,2025-05-23 15:28,2025-05-23 15:28,1,
1332,N783AM,2025-05-23 14:45,2025-05-23 14:45,1,
1330,HB-AYN,2025-05-23 14:43,2025-05-23 14:43,1,
1322,A7-BEQ,2025-05-23 14:26,2025-05-23 14:26,1,
1321,PH-BCE,2025-05-23 14:25,2025-05-23 14:25,1,
1331,N4083J,2025-05-23 14:25,2025-05-23 14:25,1,
1296,A6-DDB,2025-05-22 03:04,2025-05-22 03:04,1,
1295,CS-TTR,2025-05-22 00:10,2025-05-22 00:10,1,
1293,F-HTVG,2025-05-22 00:01,2025-05-22 00:01,1,
1294,SE-RLJ,2025-05-21 23:25,2025-05-21 23:25,1,
1292,D-AIRW,2025-05-21 23:19,2025-05-21 23:19,1,
1290,F-GUGR,2025-05-21 22:48,2025-05-21 22:48,1,
1288,TC-JSP,2025-05-21 22:28,2025-05-21 22:28,1,
1291,B-32FP,2025-05-21 22:25,2025-05-21 22:25,1,
1289,9H-QFE,2025-05-21 22:23,2025-05-21 22:23,1,
1287,D-AIRX,2025-05-21 22:14,2025-05-21 22:14,1,
1285,EI-DCN,2025-05-21 22:00,2025-05-21 22:00,1,
1284,OE-IJD,2025-05-21 21:16,2025-05-21 21:16,1,
1280,A7-BHH,2025-05-21 20:46,2025-05-21 20:46,1,
1286,EC-LRH,2025-05-21 20:45,2025-05-21 20:45,1,
1278,SP-RSR,2025-05-21 20:40,2025-05-21 20:40,1,
1283,SP-RSR,2025-05-21 20:34,2025-05-21 20:34,1,
1282,EC-HEK,2025-05-21 20:19,2025-05-21 20:19,1,
1279,G-UZHB,2025-05-21 20:18,2025-05-21 20:18,1,
1275,A6-EPL,2025-05-21 19:55,2025-05-21 19:55,1,
1273,HB-JXU,2025-05-21 19:43,2025-05-21 19:43,1,
1277,9H-WAQ,2025-05-21 19:43,2025-05-21 19:43,1,
1281,CS-TTX,2025-05-21 19:43,2025-05-21 19:43,1,
1276,EC-MKX,2025-05-21 19:41,2025-05-21 19:41,1,
1269,9H-WNF,2025-05-21 19:37,2025-05-21 19:37,1,
1272,9H-WAW,2025-05-21 19:35,2025-05-21 19:35,1,
1271,9H-WZS,2025-05-21 19:23,2025-05-21 19:23,1,
1270,TS-ITD,2025-05-21 19:18,2025-05-21 19:18,1,
1274,9H-WAW,2025-05-21 19:04,2025-05-21 19:04,1,
1267,CN-RGI,2025-05-21 19:00,2025-05-21 19:00,1,
1268,EC-OEB,2025-05-21 19:00,2025-05-21 19:00,1,
1264,HB-JCF,2025-05-21 18:45,2025-05-21 18:45,1,
1266,EI-GSG,2025-05-21 18:08,2025-05-21 18:08,1,
1265,HA-LXD,2025-05-21 17:57,2025-05-21 17:57,1,
1261,4X-EKI,2025-05-21 17:42,2025-05-21 17:42,1,
1262,CS-TTY,2025-05-21 17:41,2025-05-21 17:41,1,
1263,CN-NMO,2025-05-21 17:35,2025-05-21 17:35,1,
1256,EI-HON,2025-05-21 17:25,2025-05-21 17:25,1,
1260,D-AIBM,2025-05-21 17:16,2025-05-21 17:16,1,
1257,EI-DYV,2025-05-21 17:10,2025-05-21 17:10,1,
1253,F-GKXP,2025-05-21 17:08,2025-05-21 17:08,1,
1252,HA-LGR,2025-05-21 16:46,2025-05-21 16:46,1,
1254,F-HXSP,2025-05-21 16:45,2025-05-21 16:45,1,
1259,9H-NCC,2025-05-21 16:45,2025-05-21 16:45,1,
1249,LV-GKO,2025-05-21 16:38,2025-05-21 16:38,1,
1247,OO-SNF,2025-05-21 16:35,2025-05-21 16:35,1,
1255,9H-QEE,2025-05-21 16:34,2025-05-21 16:34,1,
1246,9H-QBJ,2025-05-21 16:31,2025-05-21 16:31,1,
1251,D-AEUC,2025-05-21 16:10,2025-05-21 16:10,1,
1248,TC-LNF,2025-05-21 16:09,2025-05-21 16:09,1,
1258,9H-QCW,2025-05-21 16:00,2025-05-21 16:00,1,
1240,PT-MUC,2025-05-21 15:35,2025-05-21 15:35,1,
1242,9H-QFM,2025-05-21 15:21,2025-05-21 15:21,1,
1244,TC-RBU,2025-05-21 15:19,2025-05-21 15:19,1,
1243,F-GKXQ,2025-05-21 15:18,2025-05-21 15:18,1,
1241,N817AN,2025-05-21 15:01,2025-05-21 15:01,1,
1250,EC-LOX,2025-05-21 14:51,2025-05-21 14:51,1,
1232,EI-ENC,2025-05-21 14:34,2025-05-21 14:34,1,
1230,D-AISI,2025-05-21 14:25,2025-05-21 14:25,1,
1231,XA-ADC,2025-05-21 14:24,2025-05-21 14:24,1,
1229,SU-GGD,2025-05-21 14:20,2025-05-21 14:20,1,
1234,A7-BEP,2025-05-21 14:17,2025-05-21 14:17,1,
1233,SP-LVG,2025-05-21 14:08,2025-05-21 14:08,1,
1239,N812AA,2025-05-21 14:08,2025-05-21 14:08,1,
1228,9H-VVK,2025-05-21 13:50,2025-05-21 13:50,1,
1245,9H-QDG,2025-05-21 13:50,2025-05-21 13:50,1,
1227,EC-OLZ,2025-05-21 13:33,2025-05-21 13:33,1,
1226,A6-EDS,2025-05-21 13:29,2025-05-21 13:29,1,
1238,N753AN,2025-05-21 13:22,2025-05-21 13:22,1,
1237,EI-SID,2025-05-21 13:15,2025-05-21 13:15,1,
1225,9H-QBU,2025-05-21 13:09,2025-05-21 13:09,1,
1224,TC-LTK,2025-05-21 13:06,2025-05-21 13:06,1,
1235,OE-GNL,2025-05-21 13:00,2025-05-21 13:00,1,
1222,PT-MUC,2025-05-21 12:57,2025-05-21 12:57,1,
1223,ES-SAY,2025-05-21 12:55,2025-05-21 12:55,1,
1236,N810NW,2025-05-21 12:43,2025-05-21 12:43,1,
1207,9H-QAW,2025-05-20 01:08,2025-05-20 01:08,1,
1201,9H-QEY,2025-05-20 00:45,2025-05-20 00:45,1,
1200,F-GMZD,2025-05-20 00:40,2025-05-20 00:40,1,
1206,9H-QCH,2025-05-20 00:35,2025-05-20 00:35,1,
1199,9H-VUE,2025-05-20 00:25,2025-05-20 00:25,1,
1205,CS-TNW,2025-05-20 00:17,2025-05-20 00:17,1,
1196,9H-QBZ,2025-05-20 00:00,2025-05-20 00:00,1,
1197,EI-HOL,2025-05-20 00:00,2025-05-20 00:00,1,
1198,B-7899,2025-05-20 00:00,2025-05-20 00:00,1,
1202,CS-TNW,2025-05-20 00:00,2025-05-20 00:00,1,
1204,PH-BXV,2025-05-19 23:46,2025-05-19 23:46,1,
1203,9H-QBC,2025-05-19 23:31,2025-05-19 23:31,1,
1195,EI-EXD,2025-05-19 21:55,2025-05-19 21:55,1,
1194,G-UZMC,2025-05-19 21:50,2025-05-19 21:50,1,
1193,4X-EHC,2025-05-19 21:35,2025-05-19 21:35,1,
1192,9H-QEM,2025-05-19 21:15,2025-05-19 21:15,1,
1191,EI-DPR,2025-05-19 21:10,2025-05-19 21:10,1,
1190,A7-BHD,2025-05-19 21:00,2025-05-19 21:00,1,
1189,9H-WDW,2025-05-19 20:55,2025-05-19 20:55,1,
1161,A7-BEB,2025-05-15 14:20,2025-05-15 14:20,1,
1160,D-AIRU,2025-05-15 14:00,2025-05-15 14:00,1,
1159,HZ-AR25,2025-05-15 13:30,2025-05-15 13:30,1,
1157,A6-EEJ,2025-05-15 13:20,2025-05-15 13:20,1,
1158,TC-RDA,2025-05-15 13:20,2025-05-15 13:20,1,
1156,N881BK,2025-05-15 13:10,2025-05-15 13:10,1,
1155,7T-VKS,2025-05-15 12:45,2025-05-15 12:45,1,
1154,N717AN,2025-05-15 12:25,2025-05-15 12:25,1,
1153,CN-RGP,2025-05-15 12:20,2025-05-15 12:20,1,
1152,9H-QDH,2025-05-15 12:15,2025-05-15 12:15,1,
1150,PH-BXM,2025-05-15 12:10,2025-05-15 12:10,1,
1151,9H-VVE,2025-05-15 12:10,2025-05-15 12:10,1,
1148,EC-MTM,2025-05-15 12:05,2025-05-15 12:05,1,
1147,PT-MUB,2025-05-15 12:00,2025-05-15 12:00,1,
1142,SX-NAF,2025-05-15 11:50,2025-05-15 11:50,1,
1141,YL-AAW,2025-05-15 11:45,2025-05-15 11:45,1,
1140,EC-NOI,2025-05-15 11:43,2025-05-15 11:43,1,
1139,N702ER,2025-05-15 11:30,2025-05-15 11:30,1,
1146,OE-FNP,2025-05-15 11:22,2025-05-15 11:22,1,
1138,F-GTAU,2025-05-15 11:15,2025-05-15 11:15,1,
1137,G-NEOZ,2025-05-15 11:05,2025-05-15 11:05,1,
1145,CS-TNL,2025-05-15 11:05,2025-05-15 11:05,1,
1136,CC-BBH,2025-05-15 11:00,2025-05-15 11:00,1,
1144,F-HIMC,2025-05-15 10:23,2025-05-15 10:23,1,
1143,HA-JEP,2025-05-15 10:18,2025-05-15 10:18,1,
1134,EC-OGY,2025-05-15 10:10,2025-05-15 10:10,1,
1135,CS-TNL,2025-05-15 10:05,2025-05-15 10:05,1,
1133,EI-DEN,2025-05-15 09:55,2025-05-15 09:55,1,
1131,PH-BCA,2025-05-15 09:50,2025-05-15 09:50,1,
1132,N67058,2025-05-15 09:50,2025-05-15 09:50,1,
1129,N812NW,2025-05-15 09:40,2025-05-15 09:40,1,
1128,9H-IHL,2025-05-15 09:35,2025-05-15 09:35,1,
1127,N466FX,2025-05-15 09:34,2025-05-15 09:34,1,
1124,G-EZDN,2025-05-15 09:20,2025-05-15 09:20,1,
1125,G-NEOW,2025-05-15 09:20,2025-05-15 09:20,1,
1126,EI-ENI,2025-05-15 09:20,2025-05-15 09:20,1,
1122,9H-WAZ,2025-05-15 09:05,2025-05-15 09:05,1,
1123,F-HZUA,2025-05-15 09:05,2025-05-15 09:05,1,
1120,N773AN,2025-05-15 09:00,2025-05-15 09:00,1,
1121,HB-AZC,2025-05-15 09:00,2025-05-15 09:00,1,
1119,SP-RZU,2025-05-15 08:55,2025-05-15 08:55,1,
1117,ET-AXS,2025-05-15 08:40,2025-05-15 08:40,1,
1118,EI-DYE,2025-05-15 08:40,2025-05-15 08:40,1,
1116,EI-HMY,2025-05-15 08:25,2025-05-15 08:25,1,
1114,9H-WAK,2025-05-15 08:05,2025-05-15 08:05,1,
1115,B-20AL,2025-05-15 08:05,2025-05-15 08:05,1,
1110,B-306Y,2025-05-15 08:00,2025-05-15 08:00,1,
1111,A6-BLM,2025-05-15 08:00,2025-05-15 08:00,1,
1113,F-HUYQ,2025-05-15 08:00,2025-05-15 08:00,1,
1112,9H-QDE,2025-05-15 07:55,2025-05-15 07:55,1,
1109,N766AN,2025-05-15 05:20,2025-05-15 05:20,1,
1108,EC-LYF,2025-05-15 05:15,2025-05-15 05:15,1,
1107,EC-LYJ,2025-05-15 02:22,2025-05-15 02:22,1,
1106,PH-BXY,2025-05-15 00:05,2025-05-15 00:05,1,
1105,EC-MKE,2025-05-15 00:03,2025-05-15 00:03,1,
1104,F-GUGO,2025-05-15 00:00,2025-05-15 00:00,1,
1099,N791AV,2025-05-14 23:30,2025-05-14 23:30,1,
1098,B-222S,2025-05-14 23:19,2025-05-14 23:19,1,
1097,D-IFRT,2025-05-14 23:15,2025-05-14 23:15,1,
1096,CN-NMQ,2025-05-14 23:00,2025-05-14 23:00,1,
